invoice_id,upr_flag,upr_reason,upr_approval_status,upr_requested_by,upr_documented_flag
INV00003931,0,None,Not Applicable,None,0
INV00003932,0,None,Not Applicable,None,0
INV00003933,0,None,Not Applicable,None,0
INV00003934,0,None,Not Applicable,None,0
INV00003935,0,None,Not Applicable,None,0
INV00003936,0,None,Not Applicable,None,0
INV00003937,0,None,Not Applicable,None,0
INV00003938,0,None,Not Applicable,None,0
INV00003939,0,None,Not Applicable,None,0
INV00003940,0,None,Not Applicable,None,0
INV00003941,0,None,Not Applicable,None,0
INV00003942,0,None,Not Applicable,None,0
INV00003943,0,None,Not Applicable,None,0
INV00003944,0,None,Not Applicable,None,0
INV00003945,0,None,Not Applicable,None,0
INV00003946,1,Executive exception,Approved,Procurement,1
INV00003947,0,None,Not Applicable,None,0
INV00003948,0,None,Not Applicable,None,0
INV00003949,0,None,Not Applicable,None,0
INV00003950,0,None,Not Applicable,None,0
INV00003951,0,None,Not Applicable,None,0
INV00003952,0,None,Not Applicable,None,0
INV00003953,0,None,Not Applicable,None,0
INV00003954,0,None,Not Applicable,None,0
INV00003955,0,None,Not Applicable,None,0
INV00003956,0,None,Not Applicable,None,0
INV00003957,0,None,Not Applicable,None,0
INV00003958,1,Port clearance,Approved,Plant Manager,1
INV00003959,0,None,Not Applicable,None,0
INV00003960,0,None,Not Applicable,None,0
INV00003961,0,None,Not Applicable,None,0
INV00003962,0,None,Not Applicable,None,0
INV00003963,0,None,Not Applicable,None,0
INV00003964,0,None,Not Applicable,None,0
INV00003965,0,None,Not Applicable,None,0
INV00003966,0,None,Not Applicable,None,0
INV00003967,0,None,Not Applicable,None,0
INV00003968,0,None,Not Applicable,None,0
INV00003969,0,None,Not Applicable,None,0
INV00003970,0,None,Not Applicable,None,0
INV00003971,0,None,Not Applicable,None,0
INV00003972,0,None,Not Applicable,None,0
INV00003973,1,Critical supply continuity,Approved,Finance Lead,0
INV00003974,0,None,Not Applicable,None,0
INV00003975,0,None,Not Applicable,None,0
INV00003976,0,None,Not Applicable,None,0
INV00003977,1,Executive exception,Approved,Business Unit,0
INV00003978,0,None,Not Applicable,None,0
INV00003979,0,None,Not Applicable,None,0
INV00003980,0,None,Not Applicable,None,0
INV00003981,0,None,Not Applicable,None,0
INV00003982,0,None,Not Applicable,None,0
INV00003983,0,None,Not Applicable,None,0
INV00003984,0,None,Not Applicable,None,0
INV00003985,1,Urgent production need,Approved,Finance Lead,0
INV00003986,0,None,Not Applicable,None,0
INV00003987,0,None,Not Applicable,None,0
INV00003988,0,None,Not Applicable,None,0
INV00003989,0,None,Not Applicable,None,0
INV00003990,0,None,Not Applicable,None,0
INV00003991,0,None,Not Applicable,None,0
INV00003992,0,None,Not Applicable,None,0
INV00003993,0,None,Not Applicable,None,0
INV00003994,0,None,Not Applicable,None,0
INV00003995,0,None,Not Applicable,None,0
INV00003996,0,None,Not Applicable,None,0
INV00003997,0,None,Not Applicable,None,0
INV00003998,0,None,Not Applicable,None,0
INV00003999,1,Executive exception,Approved,Plant Manager,1
INV00004000,0,None,Not Applicable,None,0
INV00004001,0,None,Not Applicable,None,0
INV00004002,0,None,Not Applicable,None,0
INV00004003,1,Port clearance,Approved,Finance Lead,1
INV00004004,0,None,Not Applicable,None,0
INV00004005,1,Critical supply continuity,Approved,Plant Manager,0
INV00004006,0,None,Not Applicable,None,0
INV00004007,0,None,Not Applicable,None,0
INV00004008,0,None,Not Applicable,None,0
INV00004009,0,None,Not Applicable,None,0
INV00004010,0,None,Not Applicable,None,0
INV00004011,1,Executive exception,Pending,Business Unit,1
INV00004012,0,None,Not Applicable,None,0
INV00004013,0,None,Not Applicable,None,0
INV00004014,0,None,Not Applicable,None,0
INV00004015,0,None,Not Applicable,None,0
INV00004016,0,None,Not Applicable,None,0
INV00004017,0,None,Not Applicable,None,0
INV00004018,0,None,Not Applicable,None,0
INV00004019,0,None,Not Applicable,None,0
INV00004020,0,None,Not Applicable,None,0
INV00004021,0,None,Not Applicable,None,0
INV00004022,0,None,Not Applicable,None,0
INV00004023,0,None,Not Applicable,None,0
INV00004024,0,None,Not Applicable,None,0
INV00004025,0,None,Not Applicable,None,0
INV00004026,0,None,Not Applicable,None,0
INV00004027,0,None,Not Applicable,None,0
INV00004028,0,None,Not Applicable,None,0
INV00004029,0,None,Not Applicable,None,0
INV00004030,0,None,Not Applicable,None,0
INV00004031,0,None,Not Applicable,None,0
INV00004032,0,None,Not Applicable,None,0
INV00004033,0,None,Not Applicable,None,0
INV00004034,0,None,Not Applicable,None,0
INV00004035,0,None,Not Applicable,None,0
INV00004036,0,None,Not Applicable,None,0
INV00004037,0,None,Not Applicable,None,0
INV00004038,0,None,Not Applicable,None,0
INV00004039,0,None,Not Applicable,None,0
INV00004040,0,None,Not Applicable,None,0
INV00004041,0,None,Not Applicable,None,0
INV00004042,0,None,Not Applicable,None,0
INV00004043,0,None,Not Applicable,None,0
INV00004044,0,None,Not Applicable,None,0
INV00004045,0,None,Not Applicable,None,0
INV00004046,0,None,Not Applicable,None,0
INV00004047,1,Port clearance,Approved,Procurement,1
INV00004048,0,None,Not Applicable,None,0
INV00004049,0,None,Not Applicable,None,0
INV00004050,0,None,Not Applicable,None,0
INV00004051,1,Legal settlement,Rejected,Finance Lead,1
INV00004052,0,None,Not Applicable,None,0
INV00004053,0,None,Not Applicable,None,0
INV00004054,0,None,Not Applicable,None,0
INV00004055,0,None,Not Applicable,None,0
INV00004056,0,None,Not Applicable,None,0
INV00004057,0,None,Not Applicable,None,0
INV00004058,0,None,Not Applicable,None,0
INV00004059,0,None,Not Applicable,None,0
INV00004060,0,None,Not Applicable,None,0
INV00004061,1,Executive exception,Approved,Finance Lead,1
INV00004062,0,None,Not Applicable,None,0
INV00004063,0,None,Not Applicable,None,0
INV00004064,0,None,Not Applicable,None,0
INV00004065,0,None,Not Applicable,None,0
INV00004066,1,Port clearance,Approved,Procurement,1
INV00004067,0,None,Not Applicable,None,0
INV00004068,0,None,Not Applicable,None,0
INV00004069,0,None,Not Applicable,None,0
INV00004070,0,None,Not Applicable,None,0
INV00004071,0,None,Not Applicable,None,0
INV00004072,0,None,Not Applicable,None,0
INV00004073,0,None,Not Applicable,None,0
INV00004074,0,None,Not Applicable,None,0
INV00004075,1,Port clearance,Approved,Finance Lead,0
INV00004076,0,None,Not Applicable,None,0
INV00004077,0,None,Not Applicable,None,0
INV00004078,0,None,Not Applicable,None,0
INV00004079,0,None,Not Applicable,None,0
INV00004080,0,None,Not Applicable,None,0
INV00004081,0,None,Not Applicable,None,0
INV00004082,0,None,Not Applicable,None,0
INV00004083,1,Critical supply continuity,Pending,Business Unit,1
INV00004084,0,None,Not Applicable,None,0
INV00004085,0,None,Not Applicable,None,0
INV00004086,0,None,Not Applicable,None,0
INV00004087,0,None,Not Applicable,None,0
INV00004088,0,None,Not Applicable,None,0
INV00004089,0,None,Not Applicable,None,0
INV00004090,1,Critical supply continuity,Approved,Business Unit,1
INV00004091,0,None,Not Applicable,None,0
INV00004092,0,None,Not Applicable,None,0
INV00004093,0,None,Not Applicable,None,0
INV00004094,0,None,Not Applicable,None,0
INV00004095,0,None,Not Applicable,None,0
INV00004096,0,None,Not Applicable,None,0
INV00004097,0,None,Not Applicable,None,0
INV00004098,0,None,Not Applicable,None,0
INV00004099,0,None,Not Applicable,None,0
INV00004100,0,None,Not Applicable,None,0
INV00004101,0,None,Not Applicable,None,0
INV00004102,0,None,Not Applicable,None,0
INV00004103,0,None,Not Applicable,None,0
INV00004104,0,None,Not Applicable,None,0
INV00004105,0,None,Not Applicable,None,0
INV00004106,0,None,Not Applicable,None,0
INV00004107,0,None,Not Applicable,None,0
INV00004108,1,Executive exception,Approved,Procurement,1
INV00004109,0,None,Not Applicable,None,0
INV00004110,1,Critical supply continuity,Pending,Business Unit,0
INV00004111,0,None,Not Applicable,None,0
INV00004112,0,None,Not Applicable,None,0
INV00004113,0,None,Not Applicable,None,0
INV00004114,0,None,Not Applicable,None,0
INV00004115,0,None,Not Applicable,None,0
INV00004116,0,None,Not Applicable,None,0
INV00004117,0,None,Not Applicable,None,0
INV00004118,1,Urgent production need,Approved,Business Unit,0
INV00004119,0,None,Not Applicable,None,0
INV00004120,0,None,Not Applicable,None,0
INV00004121,0,None,Not Applicable,None,0
INV00004122,1,Port clearance,Approved,Plant Manager,1
INV00004123,0,None,Not Applicable,None,0
INV00004124,0,None,Not Applicable,None,0
INV00004125,0,None,Not Applicable,None,0
INV00004126,0,None,Not Applicable,None,0
INV00004127,0,None,Not Applicable,None,0
INV00004128,0,None,Not Applicable,None,0
INV00004129,0,None,Not Applicable,None,0
INV00004130,1,Port clearance,Approved,Finance Lead,0
INV00004131,0,None,Not Applicable,None,0
INV00004132,0,None,Not Applicable,None,0
INV00004133,0,None,Not Applicable,None,0
INV00004134,0,None,Not Applicable,None,0
INV00004135,0,None,Not Applicable,None,0
INV00004136,0,None,Not Applicable,None,0
INV00004137,0,None,Not Applicable,None,0
INV00004138,0,None,Not Applicable,None,0
INV00004139,0,None,Not Applicable,None,0
INV00004140,0,None,Not Applicable,None,0
INV00004141,0,None,Not Applicable,None,0
INV00004142,0,None,Not Applicable,None,0
INV00004143,0,None,Not Applicable,None,0
INV00004144,0,None,Not Applicable,None,0
INV00004145,0,None,Not Applicable,None,0
INV00004146,0,None,Not Applicable,None,0
INV00004147,0,None,Not Applicable,None,0
INV00004148,0,None,Not Applicable,None,0
INV00004149,0,None,Not Applicable,None,0
INV00004150,0,None,Not Applicable,None,0
INV00004151,0,None,Not Applicable,None,0
INV00004152,0,None,Not Applicable,None,0
INV00004153,0,None,Not Applicable,None,0
INV00004154,0,None,Not Applicable,None,0
INV00004155,0,None,Not Applicable,None,0
INV00004156,0,None,Not Applicable,None,0
INV00004157,0,None,Not Applicable,None,0
INV00004158,0,None,Not Applicable,None,0
INV00004159,0,None,Not Applicable,None,0
INV00004160,0,None,Not Applicable,None,0
INV00004161,0,None,Not Applicable,None,0
INV00004162,1,Port clearance,Approved,Plant Manager,1
INV00004163,0,None,Not Applicable,None,0
INV00004164,1,Executive exception,Approved,Finance Lead,1
INV00004165,0,None,Not Applicable,None,0
INV00004166,1,Executive exception,Rejected,Business Unit,1
INV00004167,0,None,Not Applicable,None,0
INV00004168,0,None,Not Applicable,None,0
INV00004169,0,None,Not Applicable,None,0
INV00004170,0,None,Not Applicable,None,0
INV00004171,1,Port clearance,Approved,Procurement,1
INV00004172,0,None,Not Applicable,None,0
INV00004173,1,Critical supply continuity,Pending,Plant Manager,1
INV00004174,1,Legal settlement,Approved,Plant Manager,1
INV00004175,0,None,Not Applicable,None,0
INV00004176,0,None,Not Applicable,None,0
INV00004177,0,None,Not Applicable,None,0
INV00004178,0,None,Not Applicable,None,0
INV00004179,0,None,Not Applicable,None,0
INV00004180,0,None,Not Applicable,None,0
INV00004181,0,None,Not Applicable,None,0
INV00004182,0,None,Not Applicable,None,0
INV00004183,0,None,Not Applicable,None,0
INV00004184,1,Urgent production need,Approved,Plant Manager,1
INV00004185,0,None,Not Applicable,None,0
INV00004186,0,None,Not Applicable,None,0
INV00004187,0,None,Not Applicable,None,0
INV00004188,0,None,Not Applicable,None,0
INV00004189,0,None,Not Applicable,None,0
INV00004190,0,None,Not Applicable,None,0
INV00004191,0,None,Not Applicable,None,0
INV00004192,0,None,Not Applicable,None,0
INV00004193,0,None,Not Applicable,None,0
INV00004194,0,None,Not Applicable,None,0
INV00004195,0,None,Not Applicable,None,0
INV00004196,0,None,Not Applicable,None,0
INV00004197,0,None,Not Applicable,None,0
INV00004198,0,None,Not Applicable,None,0
INV00004199,1,Executive exception,Pending,Finance Lead,1
INV00004200,1,Urgent production need,Approved,Finance Lead,1
INV00004201,0,None,Not Applicable,None,0
INV00004202,0,None,Not Applicable,None,0
INV00004203,0,None,Not Applicable,None,0
INV00004204,0,None,Not Applicable,None,0
INV00004205,0,None,Not Applicable,None,0
INV00004206,0,None,Not Applicable,None,0
INV00004207,0,None,Not Applicable,None,0
INV00004208,0,None,Not Applicable,None,0
INV00004209,1,Legal settlement,Pending,Business Unit,1
INV00004210,0,None,Not Applicable,None,0
INV00004211,0,None,Not Applicable,None,0
INV00004212,0,None,Not Applicable,None,0
INV00004213,0,None,Not Applicable,None,0
INV00004214,0,None,Not Applicable,None,0
INV00004215,0,None,Not Applicable,None,0
INV00004216,0,None,Not Applicable,None,0
INV00004217,1,Critical supply continuity,Pending,Plant Manager,1
INV00004218,1,Executive exception,Approved,Procurement,1
INV00004219,0,None,Not Applicable,None,0
INV00004220,0,None,Not Applicable,None,0
INV00004221,0,None,Not Applicable,None,0
INV00004222,0,None,Not Applicable,None,0
INV00004223,0,None,Not Applicable,None,0
INV00004224,0,None,Not Applicable,None,0
INV00004225,0,None,Not Applicable,None,0
INV00004226,1,Legal settlement,Approved,Business Unit,1
INV00004227,1,Port clearance,Approved,Finance Lead,1
INV00004228,0,None,Not Applicable,None,0
INV00004229,0,None,Not Applicable,None,0
INV00004230,1,Critical supply continuity,Approved,Finance Lead,1
INV00004231,0,None,Not Applicable,None,0
INV00004232,0,None,Not Applicable,None,0
INV00004233,0,None,Not Applicable,None,0
INV00004234,0,None,Not Applicable,None,0
INV00004235,0,None,Not Applicable,None,0
INV00004236,0,None,Not Applicable,None,0
INV00004237,0,None,Not Applicable,None,0
INV00004238,1,Port clearance,Approved,Finance Lead,0
INV00004239,0,None,Not Applicable,None,0
INV00004240,0,None,Not Applicable,None,0
INV00004241,0,None,Not Applicable,None,0
INV00004242,0,None,Not Applicable,None,0
INV00004243,0,None,Not Applicable,None,0
INV00004244,1,Urgent production need,Approved,Finance Lead,1
INV00004245,0,None,Not Applicable,None,0
INV00004246,0,None,Not Applicable,None,0
INV00004247,0,None,Not Applicable,None,0
INV00004248,1,Urgent production need,Rejected,Plant Manager,1
INV00004249,1,Urgent production need,Approved,Business Unit,1
INV00004250,1,Executive exception,Pending,Finance Lead,1
INV00004251,0,None,Not Applicable,None,0
INV00004252,0,None,Not Applicable,None,0
INV00004253,0,None,Not Applicable,None,0
INV00004254,0,None,Not Applicable,None,0
INV00004255,0,None,Not Applicable,None,0
INV00004256,0,None,Not Applicable,None,0
INV00004257,0,None,Not Applicable,None,0
INV00004258,0,None,Not Applicable,None,0
INV00004259,0,None,Not Applicable,None,0
INV00004260,0,None,Not Applicable,None,0
INV00004261,0,None,Not Applicable,None,0
INV00004262,1,Executive exception,Approved,Finance Lead,1
INV00004263,0,None,Not Applicable,None,0
INV00004264,0,None,Not Applicable,None,0
INV00004265,0,None,Not Applicable,None,0
INV00004266,0,None,Not Applicable,None,0
INV00004267,0,None,Not Applicable,None,0
INV00004268,1,Critical supply continuity,Approved,Plant Manager,1
INV00004269,0,None,Not Applicable,None,0
INV00004270,0,None,Not Applicable,None,0
INV00004271,0,None,Not Applicable,None,0
INV00004272,0,None,Not Applicable,None,0
INV00004273,1,Critical supply continuity,Approved,Procurement,1
INV00004274,0,None,Not Applicable,None,0
INV00004275,0,None,Not Applicable,None,0
INV00004276,0,None,Not Applicable,None,0
INV00004277,1,Urgent production need,Pending,Plant Manager,1
INV00004278,0,None,Not Applicable,None,0
INV00004279,1,Port clearance,Approved,Procurement,0
INV00004280,0,None,Not Applicable,None,0
INV00004281,0,None,Not Applicable,None,0
INV00004282,0,None,Not Applicable,None,0
INV00004283,0,None,Not Applicable,None,0
INV00004284,0,None,Not Applicable,None,0
INV00004285,0,None,Not Applicable,None,0
INV00004286,0,None,Not Applicable,None,0
INV00004287,0,None,Not Applicable,None,0
INV00004288,0,None,Not Applicable,None,0
INV00004289,1,Port clearance,Pending,Business Unit,1
INV00004290,0,None,Not Applicable,None,0
INV00004291,0,None,Not Applicable,None,0
INV00004292,0,None,Not Applicable,None,0
INV00004293,0,None,Not Applicable,None,0
INV00004294,0,None,Not Applicable,None,0
INV00004295,0,None,Not Applicable,None,0
INV00004296,0,None,Not Applicable,None,0
INV00004297,1,Port clearance,Approved,Procurement,1
INV00004298,0,None,Not Applicable,None,0
INV00004299,0,None,Not Applicable,None,0
INV00004300,0,None,Not Applicable,None,0
INV00004301,0,None,Not Applicable,None,0
INV00004302,0,None,Not Applicable,None,0
INV00004303,0,None,Not Applicable,None,0
INV00004304,0,None,Not Applicable,None,0
INV00004305,0,None,Not Applicable,None,0
INV00004306,0,None,Not Applicable,None,0
INV00004307,0,None,Not Applicable,None,0
INV00004308,0,None,Not Applicable,None,0
INV00004309,0,None,Not Applicable,None,0
INV00004310,0,None,Not Applicable,None,0
INV00004311,0,None,Not Applicable,None,0
INV00004312,0,None,Not Applicable,None,0
INV00004313,0,None,Not Applicable,None,0
INV00004314,0,None,Not Applicable,None,0
INV00004315,0,None,Not Applicable,None,0
INV00004316,1,Port clearance,Approved,Procurement,1
INV00004317,0,None,Not Applicable,None,0
INV00004318,0,None,Not Applicable,None,0
INV00004319,1,Port clearance,Approved,Procurement,1
INV00004320,0,None,Not Applicable,None,0
INV00004321,0,None,Not Applicable,None,0
INV00004322,0,None,Not Applicable,None,0
INV00004323,0,None,Not Applicable,None,0
INV00004324,0,None,Not Applicable,None,0
INV00004325,1,Executive exception,Approved,Procurement,1
INV00004326,0,None,Not Applicable,None,0
INV00004327,0,None,Not Applicable,None,0
INV00004328,0,None,Not Applicable,None,0
INV00004329,0,None,Not Applicable,None,0
INV00004330,0,None,Not Applicable,None,0
INV00004331,0,None,Not Applicable,None,0
INV00004332,0,None,Not Applicable,None,0
INV00004333,0,None,Not Applicable,None,0
INV00004334,0,None,Not Applicable,None,0
INV00004335,0,None,Not Applicable,None,0
INV00004336,0,None,Not Applicable,None,0
INV00004337,0,None,Not Applicable,None,0
INV00004338,0,None,Not Applicable,None,0
INV00004339,1,Urgent production need,Approved,Business Unit,0
INV00004340,0,None,Not Applicable,None,0
INV00004341,0,None,Not Applicable,None,0
INV00004342,0,None,Not Applicable,None,0
INV00004343,0,None,Not Applicable,None,0
INV00004344,0,None,Not Applicable,None,0
INV00004345,0,None,Not Applicable,None,0
INV00004346,0,None,Not Applicable,None,0
INV00004347,0,None,Not Applicable,None,0
INV00004348,0,None,Not Applicable,None,0
INV00004349,0,None,Not Applicable,None,0
INV00004350,0,None,Not Applicable,None,0
INV00004351,0,None,Not Applicable,None,0
INV00004352,0,None,Not Applicable,None,0
INV00004353,0,None,Not Applicable,None,0
INV00004354,0,None,Not Applicable,None,0
INV00004355,0,None,Not Applicable,None,0
INV00004356,0,None,Not Applicable,None,0
INV00004357,0,None,Not Applicable,None,0
INV00004358,1,Critical supply continuity,Approved,Business Unit,0
INV00004359,0,None,Not Applicable,None,0
INV00004360,0,None,Not Applicable,None,0
INV00004361,0,None,Not Applicable,None,0
INV00004362,0,None,Not Applicable,None,0
INV00004363,0,None,Not Applicable,None,0
INV00004364,0,None,Not Applicable,None,0
INV00004365,0,None,Not Applicable,None,0
INV00004366,0,None,Not Applicable,None,0
INV00004367,0,None,Not Applicable,None,0
INV00004368,0,None,Not Applicable,None,0
INV00004369,1,Legal settlement,Approved,Procurement,1
INV00004370,0,None,Not Applicable,None,0
INV00004371,0,None,Not Applicable,None,0
INV00004372,0,None,Not Applicable,None,0
INV00004373,0,None,Not Applicable,None,0
INV00004374,0,None,Not Applicable,None,0
INV00004375,0,None,Not Applicable,None,0
INV00004376,0,None,Not Applicable,None,0
INV00004377,0,None,Not Applicable,None,0
INV00004378,1,Critical supply continuity,Approved,Business Unit,1
INV00004379,0,None,Not Applicable,None,0
INV00004380,0,None,Not Applicable,None,0
INV00004381,0,None,Not Applicable,None,0
INV00004382,0,None,Not Applicable,None,0
INV00004383,0,None,Not Applicable,None,0
INV00004384,0,None,Not Applicable,None,0
INV00004385,0,None,Not Applicable,None,0
INV00004386,1,Critical supply continuity,Approved,Plant Manager,1
INV00004387,0,None,Not Applicable,None,0
INV00004388,0,None,Not Applicable,None,0
INV00004389,0,None,Not Applicable,None,0
INV00004390,1,Critical supply continuity,Approved,Finance Lead,1
INV00004391,0,None,Not Applicable,None,0
INV00004392,0,None,Not Applicable,None,0
INV00004393,0,None,Not Applicable,None,0
INV00004394,0,None,Not Applicable,None,0
INV00004395,0,None,Not Applicable,None,0
INV00004396,0,None,Not Applicable,None,0
INV00004397,0,None,Not Applicable,None,0
INV00004398,0,None,Not Applicable,None,0
INV00004399,0,None,Not Applicable,None,0
INV00004400,0,None,Not Applicable,None,0
INV00004401,0,None,Not Applicable,None,0
INV00004402,0,None,Not Applicable,None,0
INV00004403,0,None,Not Applicable,None,0
INV00004404,0,None,Not Applicable,None,0
INV00004405,0,None,Not Applicable,None,0
INV00004406,0,None,Not Applicable,None,0
INV00004407,0,None,Not Applicable,None,0
INV00004408,0,None,Not Applicable,None,0
INV00004409,0,None,Not Applicable,None,0
INV00004410,0,None,Not Applicable,None,0
INV00004411,0,None,Not Applicable,None,0
INV00004412,0,None,Not Applicable,None,0
INV00004413,0,None,Not Applicable,None,0
INV00004414,0,None,Not Applicable,None,0
INV00004415,0,None,Not Applicable,None,0
INV00004416,0,None,Not Applicable,None,0
INV00004417,0,None,Not Applicable,None,0
INV00004418,0,None,Not Applicable,None,0
INV00004419,0,None,Not Applicable,None,0
INV00004420,1,Urgent production need,Approved,Business Unit,0
INV00004421,1,Port clearance,Pending,Business Unit,0
INV00004422,0,None,Not Applicable,None,0
INV00004423,1,Critical supply continuity,Pending,Plant Manager,1
INV00004424,0,None,Not Applicable,None,0
INV00004425,0,None,Not Applicable,None,0
INV00004426,0,None,Not Applicable,None,0
INV00004427,1,Legal settlement,Pending,Finance Lead,1
INV00004428,0,None,Not Applicable,None,0
INV00004429,0,None,Not Applicable,None,0
INV00004430,0,None,Not Applicable,None,0
INV00004431,0,None,Not Applicable,None,0
INV00004432,1,Legal settlement,Approved,Plant Manager,1
INV00004433,0,None,Not Applicable,None,0
INV00004434,0,None,Not Applicable,None,0
INV00004435,0,None,Not Applicable,None,0
INV00004436,0,None,Not Applicable,None,0
INV00004437,0,None,Not Applicable,None,0
INV00004438,0,None,Not Applicable,None,0
INV00004439,0,None,Not Applicable,None,0
INV00004440,1,Executive exception,Approved,Plant Manager,0
INV00004441,0,None,Not Applicable,None,0
INV00004442,0,None,Not Applicable,None,0
INV00004443,0,None,Not Applicable,None,0
INV00004444,0,None,Not Applicable,None,0
INV00004445,0,None,Not Applicable,None,0
INV00004446,0,None,Not Applicable,None,0
INV00004447,0,None,Not Applicable,None,0
INV00004448,1,Executive exception,Approved,Finance Lead,1
INV00004449,0,None,Not Applicable,None,0
INV00004450,0,None,Not Applicable,None,0
INV00004451,0,None,Not Applicable,None,0
INV00004452,0,None,Not Applicable,None,0
INV00004453,1,Urgent production need,Pending,Plant Manager,1
INV00004454,0,None,Not Applicable,None,0
INV00004455,0,None,Not Applicable,None,0
INV00004456,0,None,Not Applicable,None,0
INV00004457,0,None,Not Applicable,None,0
INV00004458,0,None,Not Applicable,None,0
INV00004459,0,None,Not Applicable,None,0
INV00004460,0,None,Not Applicable,None,0
INV00004461,0,None,Not Applicable,None,0
INV00004462,0,None,Not Applicable,None,0
INV00004463,0,None,Not Applicable,None,0
INV00004464,0,None,Not Applicable,None,0
INV00004465,1,Critical supply continuity,Approved,Plant Manager,1
INV00004466,0,None,Not Applicable,None,0
INV00004467,0,None,Not Applicable,None,0
INV00004468,0,None,Not Applicable,None,0
INV00004469,0,None,Not Applicable,None,0
INV00004470,0,None,Not Applicable,None,0
INV00004471,0,None,Not Applicable,None,0
INV00004472,1,Urgent production need,Pending,Business Unit,1
INV00004473,0,None,Not Applicable,None,0
INV00004474,0,None,Not Applicable,None,0
INV00004475,0,None,Not Applicable,None,0
INV00004476,0,None,Not Applicable,None,0
INV00004477,0,None,Not Applicable,None,0
INV00004478,0,None,Not Applicable,None,0
INV00004479,0,None,Not Applicable,None,0
INV00004480,0,None,Not Applicable,None,0
INV00004481,0,None,Not Applicable,None,0
INV00004482,1,Legal settlement,Approved,Finance Lead,1
INV00004483,0,None,Not Applicable,None,0
INV00004484,0,None,Not Applicable,None,0
INV00004485,0,None,Not Applicable,None,0
INV00004486,0,None,Not Applicable,None,0
INV00004487,0,None,Not Applicable,None,0
INV00004488,0,None,Not Applicable,None,0
INV00004489,1,Critical supply continuity,Approved,Plant Manager,1
INV00004490,0,None,Not Applicable,None,0
INV00004491,0,None,Not Applicable,None,0
INV00004492,0,None,Not Applicable,None,0
INV00004493,0,None,Not Applicable,None,0
INV00004494,0,None,Not Applicable,None,0
INV00004495,0,None,Not Applicable,None,0
INV00004496,0,None,Not Applicable,None,0
INV00004497,0,None,Not Applicable,None,0
INV00004498,0,None,Not Applicable,None,0
INV00004499,0,None,Not Applicable,None,0
INV00004500,0,None,Not Applicable,None,0
INV00004501,0,None,Not Applicable,None,0
INV00004502,0,None,Not Applicable,None,0
INV00004503,0,None,Not Applicable,None,0
INV00004504,0,None,Not Applicable,None,0
INV00004505,1,Executive exception,Approved,Finance Lead,0
INV00004506,0,None,Not Applicable,None,0
INV00004507,0,None,Not Applicable,None,0
INV00004508,0,None,Not Applicable,None,0
INV00004509,0,None,Not Applicable,None,0
INV00004510,0,None,Not Applicable,None,0
INV00004511,0,None,Not Applicable,None,0
INV00004512,0,None,Not Applicable,None,0
INV00004513,0,None,Not Applicable,None,0
INV00004514,0,None,Not Applicable,None,0
INV00004515,0,None,Not Applicable,None,0
INV00004516,0,None,Not Applicable,None,0
INV00004517,0,None,Not Applicable,None,0
INV00004518,0,None,Not Applicable,None,0
INV00004519,0,None,Not Applicable,None,0
INV00004520,0,None,Not Applicable,None,0
INV00004521,0,None,Not Applicable,None,0
INV00004522,0,None,Not Applicable,None,0
INV00004523,0,None,Not Applicable,None,0
INV00004524,0,None,Not Applicable,None,0
INV00004525,0,None,Not Applicable,None,0
INV00004526,0,None,Not Applicable,None,0
INV00004527,0,None,Not Applicable,None,0
INV00004528,1,Executive exception,Pending,Business Unit,1
INV00004529,0,None,Not Applicable,None,0
INV00004530,0,None,Not Applicable,None,0
INV00004531,0,None,Not Applicable,None,0
INV00004532,0,None,Not Applicable,None,0
INV00004533,0,None,Not Applicable,None,0
INV00004534,0,None,Not Applicable,None,0
INV00004535,0,None,Not Applicable,None,0
INV00004536,0,None,Not Applicable,None,0
INV00004537,0,None,Not Applicable,None,0
INV00004538,0,None,Not Applicable,None,0
INV00004539,0,None,Not Applicable,None,0
INV00004540,0,None,Not Applicable,None,0
INV00004541,1,Legal settlement,Approved,Procurement,0
INV00004542,0,None,Not Applicable,None,0
INV00004543,0,None,Not Applicable,None,0
INV00004544,1,Port clearance,Rejected,Finance Lead,0
INV00004545,0,None,Not Applicable,None,0
INV00004546,0,None,Not Applicable,None,0
INV00004547,0,None,Not Applicable,None,0
INV00004548,0,None,Not Applicable,None,0
INV00004549,0,None,Not Applicable,None,0
INV00004550,0,None,Not Applicable,None,0
INV00004551,0,None,Not Applicable,None,0
INV00004552,0,None,Not Applicable,None,0
INV00004553,1,Critical supply continuity,Approved,Plant Manager,1
INV00004554,0,None,Not Applicable,None,0
INV00004555,0,None,Not Applicable,None,0
INV00004556,1,Critical supply continuity,Approved,Finance Lead,1
INV00004557,0,None,Not Applicable,None,0
INV00004558,0,None,Not Applicable,None,0
INV00004559,0,None,Not Applicable,None,0
INV00004560,0,None,Not Applicable,None,0
INV00004561,0,None,Not Applicable,None,0
INV00004562,0,None,Not Applicable,None,0
INV00004563,1,Legal settlement,Approved,Finance Lead,1
INV00004564,0,None,Not Applicable,None,0
INV00004565,1,Port clearance,Approved,Plant Manager,1
INV00004566,0,None,Not Applicable,None,0
INV00004567,0,None,Not Applicable,None,0
INV00004568,0,None,Not Applicable,None,0
INV00004569,0,None,Not Applicable,None,0
INV00004570,1,Critical supply continuity,Pending,Finance Lead,1
